aggasi_mu,aggasi_sigma,aggasi_time,borg_mu,borg_sigma,borg_time,connors_mu,connors_sigma,connors_time,djokovic_mu,djokovic_sigma,djokovic_time,edberg_mu,edberg_sigma,edberg_time,federer_mu,federer_sigma,federer_time,hewitt_mu,hewitt_sigma,hewitt_time,lendl_mu,lendl_sigma,lendl_time,mcenroe_mu,mcenroe_sigma,mcenroe_time,nadal_mu,nadal_sigma,nadal_time,nastase_mu,nastase_sigma,nastase_time,sampras_mu,sampras_sigma,sampras_time,vilas_mu,vilas_sigma,vilas_time
5.007891057204361,0.30571428192610917,37366,,,,5.302224480581143,0.3143231555761008,30856,6.12711487433962,0.45090631783162705,43883,4.283110416483572,0.279912032405527,35175,6.631318355582848,0.3077362561145955,40964,4.1327753212838125,0.30891562116640486,41755,4.14403293828965,0.2920432904920418,33698,3.8559410840808948,0.7695520951290139,34384,5.988483850957431,0.29410589095515977,42814,2.9283102900326243,0.34283416748451756,29309,4.285686041811708,0.3765655209095955,37492,3.949279925938212,0.30467112947106956,30520
5.026271273128511,0.30427183017916815,37380,,,,5.2793173572766925,0.3114761395826712,30905,,,,4.300180710578715,0.27672030327273484,35182,6.624767189795448,0.3065091103571762,40974,4.129801848659085,0.3092619164600587,41761,4.150220627778784,0.2896086340045073,33719,4.624604800149714,1.194097631977426,38759,6.054646911014937,0.29228259073799967,42839,2.9284520582783258,0.34322753216507146,29323,,,,3.8784625546607048,0.31670466279685267,30556
5.0197794779746845,0.3055377052718943,37401,,,,5.274354726287031,0.31015041146691374,30912,,,,4.3420539437250865,0.2706613090857024,35196,6.594992767233701,0.30756242791517263,40987,4.134144083665806,0.308847150022866,41783,4.160947368736172,0.2880998221621958,33726,4.477974413261732,1.2372467225558839,38997,6.066542497625111,0.29188506657286134,42847,2.885440220001213,0.3392884527422757,29393,,,,3.8598259528153447,0.32128892903430795,30576
5.025140664354037,0.3070019358723072,37429,,,,5.272037467042345,0.3100319677269105,30920,,,,4.352667476482248,0.26903205818842485,35203,6.556597424498086,0.30054060035203467,41033,4.156386856706454,0.30767477661557757,41797,4.178865448292779,0.28665364513749997,33733,,,,6.074025443179017,0.29228186028556924,42860,2.8675906025566866,0.334844800305534,29414,,,,3.8487591018462184,0.32611328739382056,30590
5.065169603934147,0.3020656348717083,37457,,,,5.2642329597409026,0.3121871129055632,30933,,,,4.363498703153659,0.2683212780298602,35210,6.5403885468336656,0.299332219043207,41040,4.186569325567792,0.30734837012629324,41811,4.219622510150184,0.284172912948189,33747,,,,6.0664182843124665,0.2939645303560371,42867,2.8562437719936686,0.334253022876362,29421,,,,3.730156047405543,0.35091218882351405,30639
5.066524670498877,0.2998909107297573,37471,,,,5.2180139174158,0.3145568442812244,30968,,,,4.371844688337716,0.26952691103954474,35224,6.514616039105024,0.29757014448085906,41054,4.2149778361902515,0.3093342153857706,41825,4.266260030146812,0.28152521057267943,33761,,,,6.065338280793535,0.2983945148362198,42881,2.836529436027398,0.3352074655091281,29435,,,,3.4779548104873657,0.35408916013337993,30758
5.067535924670979,0.30002805163397533,37478,,,,5.1761792386461885,0.31581784389802103,30982,,,,4.345432735678992,0.27448518059145705,35238,6.4862921005496235,0.29700070479952423,41069,4.160896575970776,0.3231878412351584,41846,4.33160722143034,0.2771437214480309,33775,,,,6.013931195111063,0.3096463702882637,42917,2.8330911609434453,0.33643388229593,29442,,,,3.445533563371015,0.34077919449863125,30786
5.079626568301953,0.3018668381214291,37492,,,,5.156438083518427,0.3177044576919546,30989,,,,4.327690432302556,0.27823871265551464,35252,6.474184608467237,0.2975580158146432,41083,4.140627080663283,0.32794067175431135,41853,4.4247549318839345,0.2695416344998235,33796,,,,6.0069320608013275,0.3133234268739027,42952,2.8442228038055464,0.33946111324225425,29457,,,,3.4017611423903173,0.33217855980161715,30807
5.101757473054349,0.3116373116706459,37541,,,,4.991239848885815,0.32416975694165323,31053,,,,4.319033705898707,0.28060226501396673,35259,6.391405694430858,0.30076542915185067,41113,4.126807007336833,0.3322418081576936,41859,4.457776843418233,0.26683931330313715,33803,,,,6.014912348650044,0.3135431902812586,42958,2.867002522054439,0.3433377328168648,29498,,,,3.3801368255591275,0.33183818013520566,30813
5.093562206446788,0.3130294809461209,37548,,,,4.958974813157878,0.3219042700469886,31066,,,,4.3117738635350795,0.2856035120811852,35273,6.356998070642891,0.30529340867320764,41131,4.0931345868728295,0.34501577250116666,41874,4.538649751997635,0.2608875869942584,33824,,,,6.049756766039223,0.31583252670207346,42973,2.861424893941773,0.3488351683542466,29533,,,,3.3416166165289902,0.3313831594423864,30828
